身份別	簡稱	年月日	多方未平倉口數	空方未平倉口數
COID	Name	MDATE	VOLUME	VOLUME2
13MTX  	外資－小型臺指期	20130118	    2434	    5575
13MTX  	外資－小型臺指期	20130121	    2430	    6257
13MTX  	外資－小型臺指期	20130122	    2574	    5781
13MTX  	外資－小型臺指期	20130123	    2046	    6992
13MTX  	外資－小型臺指期	20130124	    2123	    6748
13MTX  	外資－小型臺指期	20130125	    2396	    7925
13MTX  	外資－小型臺指期	20130128	    2801	    7513
13MTX  	外資－小型臺指期	20130129	    3625	    8851
13MTX  	外資－小型臺指期	20130130	    3172	    9458
13MTX  	外資－小型臺指期	20130131	    3641	    8705
13MTX  	外資－小型臺指期	20130201	    3236	    9667
13MTX  	外資－小型臺指期	20130204	    2928	    9964
13MTX  	外資－小型臺指期	20130205	    2873	   10727
13MTX  	外資－小型臺指期	20130206	    2948	   11529
13MTX  	外資－小型臺指期	20130218	    3519	   10580
13MTX  	外資－小型臺指期	20130219	    3362	   10034
13MTX  	外資－小型臺指期	20130220	    3702	    2047
13MTX  	外資－小型臺指期	20130221	    3645	    3415
13MTX  	外資－小型臺指期	20130222	    4346	    3790
13MTX  	外資－小型臺指期	20130223	    4386	    3440
13MTX  	外資－小型臺指期	20130225	    5210	    4561
13MTX  	外資－小型臺指期	20130226	    4793	    4397
13MTX  	外資－小型臺指期	20130227	    4816	    4530
13MTX  	外資－小型臺指期	20130301	    5458	    4144
13MTX  	外資－小型臺指期	20130304	    5716	    6245
13MTX  	外資－小型臺指期	20130305	    6855	    4695
13MTX  	外資－小型臺指期	20130306	    6249	    4849
13MTX  	外資－小型臺指期	20130307	    6024	    4677
13MTX  	外資－小型臺指期	20130308	    6071	    3042
13MTX  	外資－小型臺指期	20130311	    6394	    2746
13MTX  	外資－小型臺指期	20130312	    4944	    3346
13MTX  	外資－小型臺指期	20130313	    6607	    4046
13MTX  	外資－小型臺指期	20130314	    6825	    5768
13MTX  	外資－小型臺指期	20130315	    6639	    5958
13MTX  	外資－小型臺指期	20130318	    6375	    6795
13MTX  	外資－小型臺指期	20130319	    6149	    5487
13MTX  	外資－小型臺指期	20130320	    4756	    2386
13MTX  	外資－小型臺指期	20130321	    4953	    2393
13MTX  	外資－小型臺指期	20130322	    5283	    2040
13MTX  	外資－小型臺指期	20130325	    5602	    1169
13MTX  	外資－小型臺指期	20130326	    5434	    1162
13MTX  	外資－小型臺指期	20130327	    6020	    1420
13MTX  	外資－小型臺指期	20130328	    6279	    1276
13MTX  	外資－小型臺指期	20130329	    8500	    1434
13MTX  	外資－小型臺指期	20130401	    8178	    2312
13MTX  	外資－小型臺指期	20130402	    8148	    2540
13MTX  	外資－小型臺指期	20130403	    8420	    2061
13MTX  	外資－小型臺指期	20130408	    6245	    2995
13MTX  	外資－小型臺指期	20130409	    6314	    2885
13MTX  	外資－小型臺指期	20130410	    6324	    2411
13MTX  	外資－小型臺指期	20130411	    7600	    1490
13MTX  	外資－小型臺指期	20130412	    7538	    1739
13MTX  	外資－小型臺指期	20130415	    7661	    1480
13MTX  	外資－小型臺指期	20130416	    7938	    1738
13MTX  	外資－小型臺指期	20130417	    3606	    2113
13MTX  	外資－小型臺指期	20130418	    4729	    2187
13MTX  	外資－小型臺指期	20130419	    7563	    1796
13MTX  	外資－小型臺指期	20130422	    6158	    1939
13MTX  	外資－小型臺指期	20130423	    5654	    2071
13MTX  	外資－小型臺指期	20130424	    5301	    2011
13MTX  	外資－小型臺指期	20130425	    5777	    1869
13MTX  	外資－小型臺指期	20130426	    6362	    2009
13MTX  	外資－小型臺指期	20130429	    6992	    2188
13MTX  	外資－小型臺指期	20130430	    7025	    3201
13MTX  	外資－小型臺指期	20130502	    8501	    2544
13MTX  	外資－小型臺指期	20130503	    8136	    2544
13MTX  	外資－小型臺指期	20130506	    8292	    3293
13MTX  	外資－小型臺指期	20130507	    9424	    3965
13MTX  	外資－小型臺指期	20130508	    9252	    3857
13MTX  	外資－小型臺指期	20130509	    8753	    4161
13MTX  	外資－小型臺指期	20130510	    8620	    4038
13MTX  	外資－小型臺指期	20130513	    8450	    4578
13MTX  	外資－小型臺指期	20130514	    8235	    3888
13MTX  	外資－小型臺指期	20130515	    5440	    1757
13MTX  	外資－小型臺指期	20130516	    5909	    3623
13MTX  	外資－小型臺指期	20130517	    5727	    3960
13MTX  	外資－小型臺指期	20130520	    5566	    4069
13MTX  	外資－小型臺指期	20130521	    5709	    3282
13MTX  	外資－小型臺指期	20130522	    4801	    3103
13MTX  	外資－小型臺指期	20130523	    3710	    3056
13MTX  	外資－小型臺指期	20130524	    4379	    2644
13MTX  	外資－小型臺指期	20130527	    4742	    2847
13MTX  	外資－小型臺指期	20130528	    4695	    3054
13MTX  	外資－小型臺指期	20130529	    5590	    2996
13MTX  	外資－小型臺指期	20130530	    4468	    3684
13MTX  	外資－小型臺指期	20130531	    4533	    4378
13MTX  	外資－小型臺指期	20130603	    6097	    3537
13MTX  	外資－小型臺指期	20130604	    4776	    3948
13MTX  	外資－小型臺指期	20130605	    5504	    3876
13MTX  	外資－小型臺指期	20130606	    4659	    5129
13MTX  	外資－小型臺指期	20130607	    4802	    5509
13MTX  	外資－小型臺指期	20130610	    4992	    5774
13MTX  	外資－小型臺指期	20130611	    5041	    5665
13MTX  	外資－小型臺指期	20130613	    5181	    8272
13MTX  	外資－小型臺指期	20130614	    5355	    8029
13MTX  	外資－小型臺指期	20130617	    6481	    6987
13MTX  	外資－小型臺指期	20130618	    7687	    7178
13MTX  	外資－小型臺指期	20130619	    3049	    4395
13MTX  	外資－小型臺指期	20130620	    3204	    6123
13MTX  	外資－小型臺指期	20130621	    3535	    6948
13MTX  	外資－小型臺指期	20130624	    3853	    7094
13MTX  	外資－小型臺指期	20130625	    3855	    6384
13MTX  	外資－小型臺指期	20130626	    3773	    5473
13MTX  	外資－小型臺指期	20130627	    3739	    5031
13MTX  	外資－小型臺指期	20130628	    4474	    3225
13MTX  	外資－小型臺指期	20130701	    4829	    2796
13MTX  	外資－小型臺指期	20130702	    4585	    2753
13MTX  	外資－小型臺指期	20130703	    3737	    3613
13MTX  	外資－小型臺指期	20130704	    3754	    3192
13MTX  	外資－小型臺指期	20130705	    4601	    2744
13MTX  	外資－小型臺指期	20130708	    3671	    4735
13MTX  	外資－小型臺指期	20130709	    4333	    2405
13MTX  	外資－小型臺指期	20130710	    4076	    2388
13MTX  	外資－小型臺指期	20130711	    4988	    2253
13MTX  	外資－小型臺指期	20130712	    4440	    2274
13MTX  	外資－小型臺指期	20130715	    4417	    2409
13MTX  	外資－小型臺指期	20130716	    4321	    2353
13MTX  	外資－小型臺指期	20130717	    2998	    1597
13MTX  	外資－小型臺指期	20130718	    2917	    1900
13MTX  	外資－小型臺指期	20130719	    2946	    4136
13MTX  	外資－小型臺指期	20130722	    3523	    3690
13MTX  	外資－小型臺指期	20130723	    3782	    3592
13MTX  	外資－小型臺指期	20130724	    3486	    3678
13MTX  	外資－小型臺指期	20130725	    3720	    3428
13MTX  	外資－小型臺指期	20130726	    3559	    3794
13MTX  	外資－小型臺指期	20130729	    3502	    3738
13MTX  	外資－小型臺指期	20130730	    3800	    2981
13MTX  	外資－小型臺指期	20130731	    3411	    4300
13MTX  	外資－小型臺指期	20130801	    3397	    4645
13MTX  	外資－小型臺指期	20130802	    2511	    4201
13MTX  	外資－小型臺指期	20130805	    2774	    3488
13MTX  	外資－小型臺指期	20130806	    2639	    6361
13MTX  	外資－小型臺指期	20130807	    2844	    5826
13MTX  	外資－小型臺指期	20130808	    3037	    5440
13MTX  	外資－小型臺指期	20130809	    3050	    5439
13MTX  	外資－小型臺指期	20130812	    3003	    4901
13MTX  	外資－小型臺指期	20130813	    3186	    4038
13MTX  	外資－小型臺指期	20130814	    2621	    4100
13MTX  	外資－小型臺指期	20130815	    2810	    4081
13MTX  	外資－小型臺指期	20130816	    3523	    4293
13MTX  	外資－小型臺指期	20130819	    3391	    5162
13MTX  	外資－小型臺指期	20130820	    3269	    6676
13MTX  	外資－小型臺指期	20130822	    1967	    5233
13MTX  	外資－小型臺指期	20130823	    2776	    5118
13MTX  	外資－小型臺指期	20130826	    2926	    5219
13MTX  	外資－小型臺指期	20130827	    3159	    5384
13MTX  	外資－小型臺指期	20130828	    2293	    5161
13MTX  	外資－小型臺指期	20130829	    3054	    4589
13MTX  	外資－小型臺指期	20130830	    3520	    6230
13MTX  	外資－小型臺指期	20130902	    3554	    5732
13MTX  	外資－小型臺指期	20130903	    3166	    6086
13MTX  	外資－小型臺指期	20130904	    2811	    4953
13MTX  	外資－小型臺指期	20130905	    3231	    5233
13MTX  	外資－小型臺指期	20130906	    3214	    5003
13MTX  	外資－小型臺指期	20130909	    2921	    5041
13MTX  	外資－小型臺指期	20130910	    3181	    5189
13MTX  	外資－小型臺指期	20130911	    3300	    4926
13MTX  	外資－小型臺指期	20130912	    4002	    4597
13MTX  	外資－小型臺指期	20130913	    4811	    4654
13MTX  	外資－小型臺指期	20130914	    5388	    4660
13MTX  	外資－小型臺指期	20130916	    5467	    4729
13MTX  	外資－小型臺指期	20130917	    5448	    4743
13MTX  	外資－小型臺指期	20130918	    3220	    1943
13MTX  	外資－小型臺指期	20130923	    3841	    2041
13MTX  	外資－小型臺指期	20130924	    3646	    2221
13MTX  	外資－小型臺指期	20130925	    3383	    2125
13MTX  	外資－小型臺指期	20130926	    3180	    2585
13MTX  	外資－小型臺指期	20130927	    3570	    2300
13MTX  	外資－小型臺指期	20130930	    3625	    2426
13MTX  	外資－小型臺指期	20131001	    3788	    2325
13MTX  	外資－小型臺指期	20131002	    3738	    2335
13MTX  	外資－小型臺指期	20131003	    4354	    2812
13MTX  	外資－小型臺指期	20131004	    3391	    2908
13MTX  	外資－小型臺指期	20131007	    3093	    3317
13MTX  	外資－小型臺指期	20131008	    2997	    3062
13MTX  	外資－小型臺指期	20131009	    2200	    2451
13MTX  	外資－小型臺指期	20131011	    2335	    2689
13MTX  	外資－小型臺指期	20131014	    2377	    3191
13MTX  	外資－小型臺指期	20131015	    3135	    2793
13MTX  	外資－小型臺指期	20131016	    3623	    2414
13MTX  	外資－小型臺指期	20131017	    3556	    2359
13MTX  	外資－小型臺指期	20131018	    4628	    2175
13MTX  	外資－小型臺指期	20131021	    3923	    2368
13MTX  	外資－小型臺指期	20131022	    4466	    2255
13MTX  	外資－小型臺指期	20131023	    3329	    2354
13MTX  	外資－小型臺指期	20131024	    4081	    2188
13MTX  	外資－小型臺指期	20131025	    3085	    2482
13MTX  	外資－小型臺指期	20131028	    4096	    2647
13MTX  	外資－小型臺指期	20131029	    4615	    2464
13MTX  	外資－小型臺指期	20131030	    4797	    2597
13MTX  	外資－小型臺指期	20131031	    5619	    2637
13MTX  	外資－小型臺指期	20131101	    5156	    3172
13MTX  	外資－小型臺指期	20131104	    4849	    3683
13MTX  	外資－小型臺指期	20131105	    4119	    3934
13MTX  	外資－小型臺指期	20131106	    3775	    3414
13MTX  	外資－小型臺指期	20131107	    3938	    3344
13MTX  	外資－小型臺指期	20131108	    4838	    4177
13MTX  	外資－小型臺指期	20131111	    4334	    4482
13MTX  	外資－小型臺指期	20131112	    4279	    4451
13MTX  	外資－小型臺指期	20131113	    2812	    4104
13MTX  	外資－小型臺指期	20131114	    3004	    4126
13MTX  	外資－小型臺指期	20131115	    2472	    4091
13MTX  	外資－小型臺指期	20131118	    2896	    4012
13MTX  	外資－小型臺指期	20131119	    3382	    3936
13MTX  	外資－小型臺指期	20131120	    2083	    2518
13MTX  	外資－小型臺指期	20131121	    2274	    3430
13MTX  	外資－小型臺指期	20131122	    2588	    3651
13MTX  	外資－小型臺指期	20131125	    2619	    3038
13MTX  	外資－小型臺指期	20131126	    2608	    2994
13MTX  	外資－小型臺指期	20131127	    2755	    3352
13MTX  	外資－小型臺指期	20131128	    3257	    3986
13MTX  	外資－小型臺指期	20131129	    3389	    3516
13MTX  	外資－小型臺指期	20131202	    3516	    3915
13MTX  	外資－小型臺指期	20131203	    3450	    3556
13MTX  	外資－小型臺指期	20131204	    2856	    3253
13MTX  	外資－小型臺指期	20131205	    2774	    3095
13MTX  	外資－小型臺指期	20131206	    2832	    2761
13MTX  	外資－小型臺指期	20131209	    3543	    3870
13MTX  	外資－小型臺指期	20131210	    3396	    3357
13MTX  	外資－小型臺指期	20131211	    3286	    3104
13MTX  	外資－小型臺指期	20131212	    3700	    3200
13MTX  	外資－小型臺指期	20131213	    3348	    3365
13MTX  	外資－小型臺指期	20131216	    3118	    3547
13MTX  	外資－小型臺指期	20131217	    2875	    3768
13MTX  	外資－小型臺指期	20131218	    1556	    2875
13MTX  	外資－小型臺指期	20131219	    1538	    2706
13MTX  	外資－小型臺指期	20131220	    1622	    2929
13MTX  	外資－小型臺指期	20131223	    2065	    3270
13MTX  	外資－小型臺指期	20131224	    2182	    3081
13MTX  	外資－小型臺指期	20131225	    2296	    3730
13MTX  	外資－小型臺指期	20131226	    2614	    3741
13MTX  	外資－小型臺指期	20131227	    2920	    3559
13MTX  	外資－小型臺指期	20131230	    3304	    3583
13MTX  	外資－小型臺指期	20131231	    3077	    3780
13MTX  	外資－小型臺指期	20140102	    3002	    3271
13MTX  	外資－小型臺指期	20140103	    2703	    3259
13MTX  	外資－小型臺指期	20140106	    3448	    4026
13MTX  	外資－小型臺指期	20140107	    3657	    4559
13MTX  	外資－小型臺指期	20140108	    2418	    4236
13MTX  	外資－小型臺指期	20140109	    2300	    4709
13MTX  	外資－小型臺指期	20140110	    2465	    4810
13MTX  	外資－小型臺指期	20140113	    2401	    5378
13MTX  	外資－小型臺指期	20140114	    1961	    5170
13MTX  	外資－小型臺指期	20140115	    2783	    1939
13MTX  	外資－小型臺指期	20140116	    2150	    2272
13MTX  	外資－小型臺指期	20140117	    2349	    2233
13MTX  	外資－小型臺指期	20140120	    2571	    1811
13MTX  	外資－小型臺指期	20140121	    2227	    1817
13MTX  	外資－小型臺指期	20140122	    2343	    1627
13MTX  	外資－小型臺指期	20140123	    2604	    2577
13MTX  	外資－小型臺指期	20140124	    2964	    2242
13MTX  	外資－小型臺指期	20140127	    2166	    3723
